source_id,paper_title,local_relpath,evidence_rank,pdf_page,evidence_kind,candidate_label,candidate_type,score,snippet,text_sha256
c849a042-644e-4b4f-a530-33cfb800d9a9,E and Y - 1996 - Regeneration versus budding in fungiid corals a trade-off.pdf,literature/META_ANALYSIS_POOL/E and Y - 1996 - Regeneration versus budding in fungiid corals a trade-off.pdf,1,4,caption_or_table_start,Fig. 2,figure,14,"Fig. 2. Fungia granulosa. Residual tissue developing into a new polyp: (a) new mouth developing 10 d after breakage. Scale bar = 300 p m . ( b ) New polyp at Day 14; note calyx and developing septae. Scale bar = 600 pm; (c) developed antho- caulus at 21 d , showing calyx scleroseptae and tentacles. Scale bar = 300 pm",e40a05497dc0e328d6cb9199d0322088d74fc7393a8e6c1595e359e38e2e3a5c
c849a042-644e-4b4f-a530-33cfb800d9a9,E and Y - 1996 - Regeneration versus budding in fungiid corals a trade-off.pdf,literature/META_ANALYSIS_POOL/E and Y - 1996 - Regeneration versus budding in fungiid corals a trade-off.pdf,2,4,numeric_keyword_window,,text,12,"Fig. 2. Fungia granulosa. Residual tissue developing into a / new polyp: (a) new mouth developing 10 d after breakage. / Scale bar = 300 p m . ( b ) New polyp at Day 14; note calyx and / developing septae. Scale bar = 600 pm; (c) developed antho- / caulus at 21 d , showing calyx scleroseptae and tentacles.",e40a05497dc0e328d6cb9199d0322088d74fc7393a8e6c1595e359e38e2e3a5c
c849a042-644e-4b4f-a530-33cfb800d9a9,E and Y - 1996 - Regeneration versus budding in fungiid corals a trade-off.pdf,literature/META_ANALYSIS_POOL/E and Y - 1996 - Regeneration versus budding in fungiid corals a trade-off.pdf,3,4,numeric_keyword_window,,text,9,"o r m o u t h s m o s t proximal to t h e original m o u t h d e v e l - s e p t a e ( s e e T a b l e 2, Fig. 3). A n u m b e r of s t o m a e devel- / o p e d fastest, a t times l e a d i n g t o t h e d i s a p p e a r a n c e of o p e d centrally o n e a c h tissue island 10 d to 2 w k after / t h e m o r e distal m o u t h s . T h e n e w m o u t h s eventually b r e a k a g e . Polyps d e v e l o p e d 2 t o 3 w k later Small / d e v e l o p e d into n e w b u d s or anthocauli. Tissue r e m - f r a g m e n t s or slivers g a v e rise to 1 or m o r e polyps",e40a05497dc0e328d6cb9199d0322088d74fc7393a8e6c1595e359e38e2e3a5c
ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,literature/META_ANALYSIS_POOL/Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,1,5,caption_or_table_start,Table 3,table,15,"Table 3; Sampling sites in Fig. 2C), exhibited 14C no. bleached L IB OI activity that did not differ significantly from the back- ground levels (LSD p > 0.05). Insignificant 14C activity 1 0 8 615–11 025 201.2 ± 43.6 24.7 ± 5.5 (compared to background levels) was also recorded 2 0 8 670–8 764 170.2 ± 2.0 22.5 ± 2.0 for tissue samples taken from opposite the injury (Site 3 0 6 429–6 527 132.5 ± 6.6 27.2 ± 4.2 4 0 28 780–30 674 453.0 ± 13.0 51.0 ± 1.4 OI; Table 3, p > 0.05; Sampling sites OI in Fig. 2C). 5 15 14 019–14 055 443 ± 18.0 96.5 ± 4.6 Among the 9 partly bleached colonies, only 4 colonies 6 20 27 856–27 806 263.7 ± 42.3 71.0 ± 5.7 (Colonies 5 to 8, exhibiting 15 to 35% bleaching) 7 25 11 024–11 089 329.5 ± 62.0 47.0 ± 3.9 demonstrated oriented translocation of 14C products 8 35 40 757–43 606 308.5 ± 13.9 61.2 ± 23.6 9 40 14 925–15 042 73.2 ± 7.5 49.5 ± 20.6 to lesions (Table 3). 10 55 4 662–4 936 30.2 ± 5.0 30.0 ± 3.3 11 65 10 785–10 819 21.5 ± 0.5 28.7 ± 6.6 12 70 9 724–10 0...",7b14c755c284e8ff481a718385616ea62a26d761d1a7f16173e5e00eb62df9ae
ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,literature/META_ANALYSIS_POOL/Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,2,4,numeric_keyword_window,,text,13,"ANOVA with repeated measures, followed by an LSD from the site opposite the bleached section (Sites BB / test were used to compare 14C activity in the sampling and OB: Fig. 2, Table 2) located 4 to 5 cm away from / site bordering the lesion with that opposite the lesion the labelling area exhibited 14C activity that did not / in each of the healthy, partly bleached and totally differ significantly from that of the intact control tissues / bleached colonies. (1-way ANOVA with repeated measures, LSD p > 0.05,",7b14c755c284e8ff481a718385616ea62a26d761d1a7f16173e5e00eb62df9ae
ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,literature/META_ANALYSIS_POOL/Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,3,6,numeric_keyword_window,,text,13,"only 4 demonstrated 14C translocation to the site of non lessepsian scleractinian coral invading the Mediter- / ranean Sea. Mar Biol 138:1195–1203 / injury (Colonies 5 to 8; Table 3). It should be noted that Gladfelter EH (1982) White-band disease in Acropora pal- / these particular colonies were 15 to 35% bleached, mata: implications for the structure and growth of shallow / whereas the bleaching percentage of the other col- reefs. Bull Mar Sci 32:639–643",7b14c755c284e8ff481a718385616ea62a26d761d1a7f16173e5e00eb62df9ae
ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,literature/META_ANALYSIS_POOL/Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,4,6,numeric_keyword_window,,text,13,"translocation in O. patagonica (Table 3). Of the 9 partly petition between corals. Ecology 70:843–855 / bleached colonies examined by 14C-labelling (Fig. 2C), Fine M, Zibrowius H, Loya Y (2001) Oculina patagonica: a / only 4 demonstrated 14C translocation to the site of non lessepsian scleractinian coral invading the Mediter- / ranean Sea. Mar Biol 138:1195–1203 / injury (Colonies 5 to 8; Table 3). It should be noted that Gladfelter EH (1982) White-band disease in Acropora pal-",7b14c755c284e8ff481a718385616ea62a26d761d1a7f16173e5e00eb62df9ae
ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,literature/META_ANALYSIS_POOL/Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,5,2,numeric_keyword_window,,text,12,"Corals have a limited set of resources, such as patagonica (ca. 12 to 14 cm in diameter). Within this / energy and interstitial cells, which have to be shared group 13 colonies were unbleached, 11 were partly / amongst a variety of life functions including sexual and bleached, and 10 were totally bleached. Since bleached / asexual reproduction, growth, maintenance and repair and unbleached sections of the colony can be distin- / (Kozlowski & Wiegert 1986, Harrison & Wallace 1990, guished by a distinct border, colonies with 30 to 80%",7b14c755c284e8ff481a718385616ea62a26d761d1a7f16173e5e00eb62df9ae
ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,literature/META_ANALYSIS_POOL/Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,6,4,numeric_keyword_window,,text,12,"5 75 85 0 / 6 100 0 0 1 lesion in the partly bleached colonies attained a / 7 100 0 0 recovery of 85%, whereas most lesions in the un- / 8 100 13 0 bleached colonies healed completely over the 45 d / 9 100 13 0 period (Table 1).",7b14c755c284e8ff481a718385616ea62a26d761d1a7f16173e5e00eb62df9ae
ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,literature/META_ANALYSIS_POOL/Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,7,4,numeric_keyword_window,,text,12,"6 100 0 0 1 lesion in the partly bleached colonies attained a / 7 100 0 0 recovery of 85%, whereas most lesions in the un- / 8 100 13 0 bleached colonies healed completely over the 45 d / 9 100 13 0 period (Table 1). / 10 100 38 0",7b14c755c284e8ff481a718385616ea62a26d761d1a7f16173e5e00eb62df9ae
ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,literature/META_ANALYSIS_POOL/Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,8,4,caption_or_table_start,Table 1,table,12,"Table 1. Oculina patagonica. Percentage lesion recovery over RESULTS 45 d of 2 cm2 lesions inflicted on the surface of unbleached (n = 13), partly bleached (30 to 80%) (n = 11) and totally Lesion recovery rates in unbleached versus partly bleached (n = 10) colonies and totally bleached colonies",7b14c755c284e8ff481a718385616ea62a26d761d1a7f16173e5e00eb62df9ae
ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,literature/META_ANALYSIS_POOL/Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,9,4,numeric_keyword_window,,text,12,"site (Fig. 2B), while in the 9 partly bleached colonies 5 cm2 labelled areas in all experimental colonies / the lesions were inflicted in the bleached section, at a (L, Tables 2 & 3) displayed high 14C activity compared / similar distance of 4 to 5 cm from the labelling site to background 14C activity (i.e. 14C activity in healthy / (Fig. 2C). Five coral samples were taken from each randomly sampled intact Oculina patagonica colonies / labelled colony 48 h after removal of the labelling = 29 ± 6 counts min–1 cm–2, n = 6). Coral tissues taken",7b14c755c284e8ff481a718385616ea62a26d761d1a7f16173e5e00eb62df9ae
ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,literature/META_ANALYSIS_POOL/Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,10,5,numeric_keyword_window,,text,12,"competing organisms or total disruption of the physio- in the colony’s ability to continually re-allocate the pri- / logical integration capacity of the colony (Loya 1976a, ority of resource transport among its units in response / Wahle 1983, Brown & Howard 1985, Jokiel & Coles to environmental changes and various stresses caused / 1990, Cameron et al. 1991, Rogers 1993, Ward 1995). by biotic or abiotic factors. The intra-colonial transport / No lesion recovery of totally bleached Oculina patag- of organic compounds within hermatypic corals is in",7b14c755c284e8ff481a718385616ea62a26d761d1a7f16173e5e00eb62df9ae
ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,literature/META_ANALYSIS_POOL/Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,11,5,numeric_keyword_window,,text,12,"logical integration capacity of the colony (Loya 1976a, ority of resource transport among its units in response / Wahle 1983, Brown & Howard 1985, Jokiel & Coles to environmental changes and various stresses caused / 1990, Cameron et al. 1991, Rogers 1993, Ward 1995). by biotic or abiotic factors. The intra-colonial transport / No lesion recovery of totally bleached Oculina patag- of organic compounds within hermatypic corals is in / onica colonies and significantly lower lesion recovery fact a well-known phenomenon (Muscatine & Porter",7b14c755c284e8ff481a718385616ea62a26d761d1a7f16173e5e00eb62df9ae
ad751939-b061-4323-9097-c1e7d2e9576f,Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,literature/META_ANALYSIS_POOL/Fine et al. - 2002 - Bleaching effect on regeneration and resource translocation in the coral Oculina patagonica.pdf,12,6,caption_or_table_start,Table 3,table,12,"Table 3). This result may indicate the existence of a Glynn PW (1991) Coral-reef bleaching in the 1980s and pos- bleaching threshold, according to which the colony sible connections with global warming. Trends Ecol Evol regulates its rate of resource allocation. The existence 6:175–179 of colony thresholds that determine resource allocation Glynn PW (1993) Coral-reef bleaching — ecological perspec- and the onset of intra-colonial translocation of these tives. Coral Reefs 12:1–17 Goreau TJ, Macfarlane AH (1990) Reduced growth rate of resources reflects a basic life-preserving strategy and Montastrea annularis following the 1987–1988 coral blea- constitutes one of the most important advantages of ching event. Coral Reefs 8:211–215 clonal and colonial organisms. Based on the known Harrison PL, Wallace CC (1990) Reproduction, dispersal and importance of resource translocation for lesion regen- recruitment of scleractinian corals. In: Dubinski Z (ed) Coral reefs, ecosystems of the world,...",7b14c755c284e8ff481a718385616ea62a26d761d1a7f16173e5e00eb62df9ae
